date,item,sales,marketing_expense,economic_indicator,competitor_pricing
8/15/2018,1,23,3406,126,96
8/16/2018,1,26,3521,114,93
8/17/2018,1,28,2730,107,98
8/18/2018,1,27,3952,123,96
8/19/2018,1,22,3729,119,98
8/20/2018,1,33,3193,100,93
8/21/2018,1,28,2585,102,90
8/22/2018,1,21,3946,131,91
8/23/2018,1,29,2671,127,97
8/24/2018,1,20,3931,100,90
8/25/2018,1,32,2740,119,95
8/26/2018,1,16,3726,128,90
8/27/2018,1,14,2544,124,95
8/28/2018,1,21,3378,110,98
8/29/2018,1,31,3443,134,98
8/30/2018,1,23,4000,114,97
8/31/2018,1,25,2633,101,95
9/1/2018,1,25,3548,116,97
9/2/2018,1,14,3790,114,96
9/3/2018,1,18,3490,111,93
9/4/2018,1,17,2666,108,94
9/5/2018,1,20,3860,139,94
9/6/2018,1,11,3018,115,92
9/7/2018,1,29,2576,128,95
9/8/2018,1,25,2879,107,90
9/9/2018,1,23,2874,140,98
9/10/2018,1,21,2512,106,92
9/11/2018,1,17,3115,109,97
9/12/2018,1,21,3246,123,91
9/13/2018,1,25,3249,123,98
9/14/2018,1,29,3881,129,91
9/15/2018,1,30,2908,124,96
9/16/2018,1,16,3690,135,94
9/17/2018,1,20,2669,124,90
9/18/2018,1,18,2594,114,95
9/19/2018,1,23,3493,140,97
9/20/2018,1,17,3104,108,94
9/21/2018,1,27,3579,134,96
9/22/2018,1,22,3846,138,95
9/23/2018,1,19,2822,103,96
9/24/2018,1,18,3820,107,98
9/25/2018,1,25,3230,120,95
9/26/2018,1,19,3803,103,91
9/27/2018,1,19,3076,105,94
9/28/2018,1,30,2504,111,98
9/29/2018,1,37,2625,122,92
9/30/2018,1,15,2954,130,95
10/1/2018,1,18,3993,119,95
10/2/2018,1,20,3562,140,96
10/3/2018,1,22,2895,125,90
10/4/2018,1,26,3614,103,91
10/5/2018,1,11,3766,102,98
10/6/2018,1,31,3748,113,94
10/7/2018,1,25,3456,108,94
10/8/2018,1,16,3929,125,91
10/9/2018,1,20,2704,105,98
10/10/2018,1,15,2936,120,92
10/11/2018,1,22,3354,102,93
10/12/2018,1,23,3027,123,90
10/13/2018,1,20,2848,111,94
10/14/2018,1,14,3236,139,93
10/15/2018,1,24,3585,107,96
10/16/2018,1,16,2893,130,94
10/17/2018,1,24,2951,129,90
10/18/2018,1,21,3630,114,95
10/19/2018,1,25,3641,125,98
10/20/2018,1,18,2699,126,96
10/21/2018,1,13,3191,136,96
10/22/2018,1,28,3302,127,96
10/23/2018,1,16,3628,135,97
10/24/2018,1,18,2668,121,93
10/25/2018,1,18,2535,109,90
10/26/2018,1,24,2506,107,94
10/27/2018,1,23,3396,136,95
10/28/2018,1,16,3404,101,98
10/29/2018,1,28,3900,122,94
10/30/2018,1,12,2671,108,98
10/31/2018,1,19,3245,113,95
11/1/2018,1,29,3937,104,91
11/2/2018,1,20,2885,127,92
11/3/2018,1,34,2581,140,91
11/4/2018,1,20,3075,119,93
11/5/2018,1,17,3068,114,90
11/6/2018,1,13,2552,107,94
11/7/2018,1,15,2851,117,94
11/8/2018,1,28,3289,127,90
11/9/2018,1,18,2860,136,95
11/10/2018,1,31,2504,102,95
11/11/2018,1,20,2857,111,98
11/12/2018,1,20,2897,140,96
11/13/2018,1,20,2551,133,95
11/14/2018,1,26,3319,129,93
11/15/2018,1,14,2927,114,90
11/16/2018,1,27,3183,108,95
11/17/2018,1,22,2812,136,96
11/18/2018,1,13,2933,121,98
11/19/2018,1,24,3805,108,96
11/20/2018,1,18,3747,112,92
11/21/2018,1,28,3785,132,94
11/22/2018,1,33,2767,119,96
11/23/2018,1,18,3992,107,90
11/24/2018,1,33,2961,117,97
11/25/2018,1,23,3467,140,91
11/26/2018,1,18,3395,118,97
11/27/2018,1,18,2958,110,90
11/28/2018,1,33,3079,115,98
11/29/2018,1,14,3749,104,96
11/30/2018,1,22,3482,118,94
12/1/2018,1,21,3819,136,95
12/2/2018,1,12,3633,111,96
12/3/2018,1,13,3619,126,92
12/4/2018,1,14,2953,123,93
12/5/2018,1,17,2801,112,94
12/6/2018,1,15,3300,129,96
12/7/2018,1,15,2988,136,93
12/8/2018,1,19,3416,137,91
12/9/2018,1,11,2718,140,93
12/10/2018,1,11,3214,100,92
12/11/2018,1,14,3264,125,97
12/12/2018,1,12,3640,118,92
12/13/2018,1,16,3688,135,90
12/14/2018,1,23,2512,119,94
12/15/2018,1,14,3682,119,94
12/16/2018,1,18,2826,125,90
12/17/2018,1,17,3060,125,95
12/18/2018,1,10,3675,121,90
12/19/2018,1,15,2582,102,90
12/20/2018,1,18,3164,114,94
12/21/2018,1,18,3421,137,93
12/22/2018,1,16,2684,136,92
12/23/2018,1,14,3586,127,98
12/24/2018,1,15,3960,123,97
12/25/2018,1,23,2964,117,91
12/26/2018,1,15,2529,133,95
12/27/2018,1,18,3185,138,90
12/28/2018,1,16,2541,108,96
12/29/2018,1,19,3593,125,91
12/30/2018,1,7,2800,136,91
12/31/2018,1,12,2524,122,97
1/1/2019,1,7,3099,125,93
1/2/2019,1,17,3680,130,97
1/3/2019,1,16,3633,105,90
1/4/2019,1,21,3672,123,97
1/5/2019,1,14,2531,129,94
1/6/2019,1,13,2501,136,95
1/7/2019,1,15,2775,106,91
1/8/2019,1,17,2744,115,97
1/9/2019,1,15,3189,121,92
1/10/2019,1,15,2618,128,98
1/11/2019,1,18,3282,115,92
1/12/2019,1,15,2933,126,94
1/13/2019,1,10,3982,135,92
1/14/2019,1,19,2641,103,93
1/15/2019,1,18,3901,132,91
1/16/2019,1,19,2565,117,96
1/17/2019,1,19,2661,135,93
1/18/2019,1,10,3242,135,90
1/19/2019,1,19,3646,100,92
1/20/2019,1,15,2927,137,95
1/21/2019,1,11,3154,132,95
1/22/2019,1,14,3605,130,90
1/23/2019,1,17,3425,103,96
1/24/2019,1,15,3747,122,94
1/25/2019,1,26,3390,132,95
1/26/2019,1,18,2524,135,92
1/27/2019,1,17,3558,109,93
1/28/2019,1,10,3789,120,92
1/29/2019,1,8,3437,132,92
1/30/2019,1,19,3257,130,95
1/31/2019,1,12,3874,114,93
2/1/2019,1,10,3765,120,91
2/2/2019,1,13,3364,113,95
2/3/2019,1,19,3159,134,94
2/4/2019,1,20,2521,104,93
2/5/2019,1,19,3959,130,97
2/6/2019,1,21,3365,131,91
2/7/2019,1,26,3059,132,93
2/8/2019,1,21,2709,117,98
2/9/2019,1,32,2778,133,93
2/10/2019,1,10,3864,107,96
2/11/2019,1,17,3735,111,97
2/12/2019,1,18,3834,129,98
2/13/2019,1,18,2589,139,95
2/14/2019,1,14,3917,120,98
2/15/2019,1,19,2825,107,94
2/16/2019,1,13,3810,103,90
2/17/2019,1,10,3110,114,93
2/18/2019,1,14,3330,109,98
2/19/2019,1,14,3695,140,95
2/20/2019,1,15,3068,120,98
2/21/2019,1,19,2943,113,96
2/22/2019,1,16,3029,132,91
2/23/2019,1,18,3633,135,91
2/24/2019,1,16,3507,112,94
2/25/2019,1,26,3919,113,94
2/26/2019,1,20,3931,110,95
2/27/2019,1,24,3874,130,93
2/28/2019,1,21,3820,124,95
3/1/2019,1,19,3696,123,98
3/2/2019,1,26,3121,137,92
3/3/2019,1,17,2715,136,97
3/4/2019,1,18,2644,113,93
3/5/2019,1,22,2839,115,91
3/6/2019,1,28,2619,106,98
3/7/2019,1,23,2683,103,91
3/8/2019,1,22,3543,104,96
3/9/2019,1,28,2943,131,94
3/10/2019,1,19,3116,118,91
3/11/2019,1,22,2710,101,90
3/12/2019,1,20,3347,122,90
3/13/2019,1,23,2588,101,97
3/14/2019,1,14,3256,138,96
3/15/2019,1,21,2710,126,98
3/16/2019,1,30,3667,108,94
3/17/2019,1,15,2889,119,90
3/18/2019,1,17,3897,130,92
3/19/2019,1,22,2907,111,93
3/20/2019,1,25,3676,106,92
3/21/2019,1,25,2537,127,92
3/22/2019,1,23,2825,122,91
3/23/2019,1,31,2905,130,97
3/24/2019,1,17,3608,138,92
3/25/2019,1,15,2947,112,91
3/26/2019,1,33,3508,127,94
3/27/2019,1,22,3723,101,95
3/28/2019,1,21,3949,114,92
3/29/2019,1,29,3872,122,94
3/30/2019,1,26,2666,119,90
3/31/2019,1,12,2516,140,93
4/1/2019,1,27,2938,124,94
4/2/2019,1,29,3678,110,95
4/3/2019,1,24,3484,112,98
4/4/2019,1,19,3114,132,98
4/5/2019,1,29,2679,127,98
4/6/2019,1,29,3553,118,97
4/7/2019,1,14,3401,104,92
4/8/2019,1,22,3506,140,97
4/9/2019,1,19,3948,106,90
4/10/2019,1,27,3306,102,98
4/11/2019,1,26,3145,102,93
4/12/2019,1,32,3983,138,93
4/13/2019,1,26,2678,132,93
4/14/2019,1,19,2845,113,98
4/15/2019,1,15,3504,125,94
4/16/2019,1,24,2830,101,96
4/17/2019,1,20,3443,124,90
4/18/2019,1,31,3694,116,92
4/19/2019,1,24,2940,127,96
4/20/2019,1,26,3514,104,96
4/21/2019,1,20,3569,120,94
4/22/2019,1,20,2532,118,94
4/23/2019,1,28,2574,113,96
4/24/2019,1,26,3882,108,92
4/25/2019,1,27,3446,103,96
4/26/2019,1,22,3074,118,94
4/27/2019,1,40,2968,120,95
4/28/2019,1,15,3234,132,90
4/29/2019,1,28,3626,105,96
4/30/2019,1,20,3047,123,91
5/1/2019,1,27,3410,118,94
5/2/2019,1,19,3065,132,92
5/3/2019,1,33,3609,117,91
5/4/2019,1,32,3654,121,90
5/5/2019,1,15,3926,131,91
5/6/2019,1,30,3884,108,96
5/7/2019,1,21,2943,136,93
5/8/2019,1,24,3830,126,95
5/9/2019,1,35,3528,126,95
5/10/2019,1,39,3215,132,96
5/11/2019,1,38,3059,128,95
5/12/2019,1,19,2871,136,90
5/13/2019,1,26,3682,110,90
5/14/2019,1,34,2984,105,94
5/15/2019,1,25,3634,135,96
5/16/2019,1,31,3230,126,95
5/17/2019,1,40,3535,101,92
5/18/2019,1,23,2869,136,95
5/19/2019,1,16,3660,100,93
5/20/2019,1,24,3801,103,95
5/21/2019,1,34,3172,106,97
5/22/2019,1,24,3979,116,90
5/23/2019,1,24,2616,125,96
5/24/2019,1,31,2694,122,93
5/25/2019,1,31,3585,116,94
5/26/2019,1,29,2805,111,96
5/27/2019,1,26,3805,119,94
5/28/2019,1,30,3354,120,91
5/29/2019,1,30,3813,124,90
5/30/2019,1,30,2963,132,98
5/31/2019,1,35,3380,139,96
6/1/2019,1,35,3258,124,91
6/2/2019,1,24,2985,119,96
6/3/2019,1,27,3058,125,95
6/4/2019,1,22,3892,109,94
6/5/2019,1,22,2821,129,95
6/6/2019,1,22,3528,123,94
6/7/2019,1,40,2979,119,91
6/8/2019,1,34,3506,121,98
6/9/2019,1,23,2808,106,90
6/10/2019,1,34,2532,134,96
6/11/2019,1,34,2895,109,90
6/12/2019,1,31,2952,122,95
6/13/2019,1,34,3011,113,91
6/14/2019,1,39,3569,116,96
6/15/2019,1,25,2601,135,96
6/16/2019,1,23,3551,124,91
6/17/2019,1,18,3609,114,97
6/18/2019,1,23,3858,115,98
6/19/2019,1,29,3056,109,95
6/20/2019,1,26,3201,137,98
6/21/2019,1,44,3232,133,98
6/22/2019,1,31,2922,118,92
6/23/2019,1,27,2615,116,95
6/24/2019,1,31,3182,128,97
6/25/2019,1,27,3106,115,97
6/26/2019,1,22,3263,105,95
6/27/2019,1,30,3557,114,93
6/28/2019,1,28,3729,110,94
6/29/2019,1,26,3442,113,91
6/30/2019,1,19,3117,129,92
7/1/2019,1,24,3202,127,90
7/2/2019,1,25,3818,115,90
7/3/2019,1,31,2831,127,92
7/4/2019,1,31,2549,105,98
7/5/2019,1,39,3071,104,94
7/6/2019,1,24,3055,108,98
7/7/2019,1,23,3398,133,92
7/8/2019,1,26,2950,135,96
7/9/2019,1,28,3706,117,96
7/10/2019,1,22,3078,119,98
7/11/2019,1,36,3310,115,94
7/12/2019,1,39,3900,114,98
7/13/2019,1,31,3789,114,95
7/14/2019,1,36,3413,130,91
7/15/2019,1,16,2696,114,95
7/16/2019,1,44,3700,102,90
7/17/2019,1,29,2898,136,95
7/18/2019,1,33,3944,120,95
7/19/2019,1,33,2848,122,95
7/20/2019,1,43,3864,118,91
7/21/2019,1,22,3618,136,96
7/22/2019,1,31,3856,123,90
7/23/2019,1,37,3728,136,94
7/24/2019,1,29,2560,107,90
7/25/2019,1,44,3929,107,91
7/26/2019,1,34,3052,126,92
7/27/2019,1,39,3577,109,92
7/28/2019,1,29,3672,120,92
7/29/2019,1,21,3946,122,94
7/30/2019,1,19,3843,140,93
7/31/2019,1,24,3524,140,96
8/1/2019,1,34,2723,109,92
8/2/2019,1,35,3056,136,96
8/3/2019,1,28,2698,116,98
8/4/2019,1,16,3925,123,95
8/5/2019,1,16,3211,121,93
8/6/2019,1,33,3628,128,91
8/7/2019,1,27,2966,139,94
8/8/2019,1,30,3418,130,97
8/9/2019,1,20,3129,138,95
8/10/2019,1,31,3324,107,96
8/11/2019,1,17,3315,108,92
8/12/2019,1,26,3767,116,90
8/13/2019,1,23,2635,133,96
8/14/2019,1,23,3974,110,96
8/15/2019,1,26,2642,101,95
8/16/2019,1,33,3299,136,98
8/17/2019,1,30,3559,133,91
8/18/2019,1,18,2744,132,98
8/19/2019,1,34,3481,105,90
8/20/2019,1,23,2828,134,96
8/21/2019,1,29,2512,134,90
8/22/2019,1,30,2971,102,92
8/23/2019,1,35,3688,135,91
8/24/2019,1,32,3465,115,92
8/25/2019,1,26,2634,110,98
8/26/2019,1,24,3783,122,91
8/27/2019,1,31,3365,112,91
8/28/2019,1,16,2939,119,97
8/29/2019,1,27,2956,132,93
8/30/2019,1,27,2527,110,97
8/31/2019,1,24,2666,122,90
9/1/2019,1,23,2736,119,90
9/2/2019,1,20,2948,108,93
9/3/2019,1,22,3846,131,91
9/4/2019,1,27,3544,125,93
9/5/2019,1,28,2783,110,95
9/6/2019,1,28,3430,130,97
9/7/2019,1,31,3648,140,96
9/8/2019,1,21,2733,119,96
9/9/2019,1,26,2860,101,98
9/10/2019,1,21,3681,111,90
9/11/2019,1,23,2935,104,97
9/12/2019,1,28,2911,120,90
9/13/2019,1,34,3778,104,96
9/14/2019,1,31,3176,130,95
9/15/2019,1,16,3725,130,90
9/16/2019,1,19,3254,136,91
9/17/2019,1,25,2919,109,96
9/18/2019,1,26,3924,120,94
9/19/2019,1,31,3511,119,96
9/20/2019,1,24,3272,114,97
9/21/2019,1,29,2511,117,97
9/22/2019,1,16,3447,100,90
9/23/2019,1,14,3900,134,95
9/24/2019,1,25,3155,121,94
9/25/2019,1,14,3966,126,97
9/26/2019,1,26,2719,106,94
9/27/2019,1,35,2556,105,94
9/28/2019,1,27,3798,126,92
9/29/2019,1,17,3529,110,95
9/30/2019,1,21,3769,119,97
10/1/2019,1,24,3881,102,93
10/2/2019,1,28,3857,128,97
10/3/2019,1,22,2779,139,92
10/4/2019,1,20,3822,101,97
10/5/2019,1,32,2932,123,96
10/6/2019,1,13,3916,123,92
10/7/2019,1,24,2992,113,98
10/8/2019,1,26,3619,124,90
10/9/2019,1,29,3672,123,90
10/10/2019,1,22,3227,124,96
10/11/2019,1,26,3807,112,94
10/12/2019,1,29,3837,104,95
10/13/2019,1,19,2918,128,93
10/14/2019,1,26,2819,136,97
10/15/2019,1,15,3355,114,96
10/16/2019,1,29,3516,116,90
10/17/2019,1,28,3864,124,97
10/18/2019,1,40,3291,126,94
10/19/2019,1,30,3589,101,96
10/20/2019,1,13,2759,123,92
10/21/2019,1,35,3537,123,94
10/22/2019,1,14,2850,104,96
10/23/2019,1,19,3378,113,90
10/24/2019,1,20,2689,122,97
10/25/2019,1,16,3447,100,96
10/26/2019,1,21,3581,134,94
10/27/2019,1,21,3569,126,94
10/28/2019,1,20,3007,111,90
10/29/2019,1,20,3173,122,95
10/30/2019,1,27,2945,105,96
10/31/2019,1,22,3582,129,90
11/1/2019,1,26,3759,122,94
11/2/2019,1,29,3154,110,95
11/3/2019,1,14,2878,107,98
11/4/2019,1,20,2546,135,93
11/5/2019,1,22,3346,135,98
11/6/2019,1,27,2627,103,94
11/7/2019,1,34,3019,112,92
11/8/2019,1,25,3590,117,94
11/9/2019,1,22,2551,122,92
11/10/2019,1,22,3239,133,94
11/11/2019,1,26,3387,121,93
11/12/2019,1,25,2708,107,95
11/13/2019,1,21,3144,131,95
11/14/2019,1,23,3089,102,98
11/15/2019,1,32,3511,105,98
11/16/2019,1,32,2764,105,95
11/17/2019,1,23,2569,137,90
11/18/2019,1,23,3652,126,94
11/19/2019,1,28,3932,104,93
11/20/2019,1,38,3438,120,96
11/21/2019,1,34,2916,135,98
11/22/2019,1,26,3001,121,97
11/23/2019,1,22,3612,104,93
11/24/2019,1,22,3044,121,97
11/25/2019,1,26,2590,115,93
11/26/2019,1,27,3646,127,93
11/27/2019,1,31,3551,133,97
11/28/2019,1,23,3649,132,90
11/29/2019,1,27,2510,140,95
11/30/2019,1,28,3175,112,93
12/1/2019,1,14,3984,104,92
12/2/2019,1,12,3863,103,92
12/3/2019,1,14,3745,138,95
12/4/2019,1,20,3969,122,97
12/5/2019,1,21,2882,114,95
12/6/2019,1,19,3397,114,92
12/7/2019,1,16,3515,131,96
12/8/2019,1,15,3223,136,97
12/9/2019,1,20,3357,127,92
12/10/2019,1,11,3374,101,98
12/11/2019,1,15,3887,138,95
12/12/2019,1,20,2788,129,97
12/13/2019,1,23,2724,136,94
12/14/2019,1,22,3371,108,90
12/15/2019,1,17,3066,128,93
12/16/2019,1,11,2996,120,98
12/17/2019,1,28,2626,128,93
12/18/2019,1,12,2710,108,90
12/19/2019,1,17,3456,108,96
12/20/2019,1,26,2571,105,91
12/21/2019,1,21,3250,112,98
12/22/2019,1,16,3990,103,96
12/23/2019,1,24,3932,104,97
12/24/2019,1,15,2932,110,96
12/25/2019,1,16,3482,120,93
12/26/2019,1,18,2788,103,93
12/27/2019,1,20,3599,131,91
12/28/2019,1,25,3554,109,95
12/29/2019,1,12,3891,119,94
12/30/2019,1,13,3784,100,98
12/31/2019,1,11,2869,128,96
1/1/2020,1,15,3727,140,90
1/2/2020,1,16,2634,131,97
1/3/2020,1,20,2549,106,95
1/4/2020,1,18,3798,130,97
1/5/2020,1,8,2912,124,92
1/6/2020,1,15,3910,119,98
1/7/2020,1,17,3811,137,96
1/8/2020,1,18,3768,117,96
1/9/2020,1,23,2685,118,98
1/10/2020,1,23,2526,106,98
1/11/2020,1,16,2642,119,92
1/12/2020,1,13,3459,125,92
1/13/2020,1,14,3579,101,95
1/14/2020,1,10,3375,102,92
1/15/2020,1,7,3523,138,96
1/16/2020,1,16,3279,120,96
1/17/2020,1,23,3537,137,90
1/18/2020,1,23,3962,124,97
1/19/2020,1,14,2500,105,98
1/20/2020,1,16,3520,118,98
1/21/2020,1,19,2725,120,92
1/22/2020,1,13,2544,101,94
1/23/2020,1,23,3753,132,95
1/24/2020,1,17,3924,127,98
1/25/2020,1,17,3433,134,93
1/26/2020,1,16,3960,136,96
1/27/2020,1,23,3598,118,91
1/28/2020,1,13,3378,138,93
1/29/2020,1,11,3225,128,93
1/30/2020,1,16,3633,113,91
1/31/2020,1,27,3199,122,93
2/1/2020,1,21,2994,129,97
2/2/2020,1,12,2676,114,98
2/3/2020,1,10,3580,119,97
2/4/2020,1,19,3909,133,93
2/5/2020,1,18,2726,125,95
2/6/2020,1,19,3427,102,93
2/7/2020,1,22,2681,100,98
2/8/2020,1,14,3062,107,90
2/9/2020,1,17,2711,122,98
2/10/2020,1,12,3964,122,93
2/11/2020,1,17,2992,116,93
2/12/2020,1,25,3039,104,96
2/13/2020,1,18,2525,134,97
2/14/2020,1,24,3113,124,90
2/15/2020,1,19,2836,106,96
2/16/2020,1,18,3308,138,94
2/17/2020,1,9,2800,129,94
2/18/2020,1,17,3760,139,98
2/19/2020,1,17,3561,129,90
2/20/2020,1,16,2577,123,91
2/21/2020,1,18,2724,106,98
2/22/2020,1,33,3699,100,97
2/23/2020,1,14,3821,133,96
2/24/2020,1,13,2930,140,96
2/25/2020,1,18,3570,100,93
2/26/2020,1,14,3621,130,94
2/27/2020,1,17,2903,124,97
2/28/2020,1,15,3130,108,90
3/1/2020,1,19,3748,123,98
3/2/2020,1,21,3108,110,98
3/3/2020,1,18,2877,111,96
3/4/2020,1,27,3718,113,94
3/5/2020,1,17,3025,105,92
3/6/2020,1,25,3465,103,92
3/7/2020,1,28,3660,104,94
3/8/2020,1,25,2991,135,93
3/9/2020,1,10,3181,113,94
3/10/2020,1,16,3280,101,92
3/11/2020,1,21,3370,107,98
3/12/2020,1,21,3966,100,98
3/13/2020,1,26,2729,124,92
3/14/2020,1,26,3958,110,91
3/15/2020,1,21,3495,126,94
3/16/2020,1,21,3419,112,98
3/17/2020,1,22,3343,110,90
3/18/2020,1,15,2854,139,96
3/19/2020,1,21,3605,118,93
3/20/2020,1,23,3598,137,90
3/21/2020,1,27,3505,120,90
3/22/2020,1,30,3531,109,94
3/23/2020,1,17,3582,135,93
3/24/2020,1,27,3365,127,97
3/25/2020,1,21,3531,127,98
3/26/2020,1,24,2555,109,90
3/27/2020,1,26,3644,118,95
3/28/2020,1,26,3734,122,97
3/29/2020,1,41,3018,118,93
3/30/2020,1,14,2596,124,95
3/31/2020,1,16,3226,124,97
4/1/2020,1,20,3465,132,94
4/2/2020,1,29,2720,140,95
4/3/2020,1,32,3192,104,97
4/4/2020,1,32,2724,125,94
4/5/2020,1,30,3656,128,92
4/6/2020,1,23,2717,117,93
4/7/2020,1,26,2639,139,90
4/8/2020,1,28,3756,110,92
4/9/2020,1,31,3547,121,93
4/10/2020,1,24,3500,101,92
4/11/2020,1,38,3554,104,91
4/12/2020,1,32,3570,128,92
4/13/2020,1,24,2938,101,92
4/14/2020,1,38,2548,117,95
4/15/2020,1,28,3248,120,91
4/16/2020,1,27,2634,132,91
4/17/2020,1,23,3126,106,96
4/18/2020,1,34,2502,129,96
4/19/2020,1,22,3890,107,95
4/20/2020,1,22,3804,116,94
4/21/2020,1,19,3587,132,92
4/22/2020,1,18,3778,138,94
4/23/2020,1,22,2916,140,92
4/24/2020,1,23,3548,121,93
4/25/2020,1,36,2943,126,90
4/26/2020,1,39,3793,115,95
4/27/2020,1,26,3866,103,96
4/28/2020,1,17,3700,111,98
4/29/2020,1,23,3869,136,95
4/30/2020,1,27,2997,125,93
5/1/2020,1,32,2809,107,93
5/2/2020,1,43,2810,102,93
5/3/2020,1,34,3244,119,91
5/4/2020,1,21,3672,140,97
5/5/2020,1,31,3318,123,90
5/6/2020,1,28,3176,130,97
5/7/2020,1,31,3238,130,97
5/8/2020,1,32,3083,129,97
5/9/2020,1,36,2602,129,91
5/10/2020,1,37,3605,129,96
5/11/2020,1,22,3948,136,94
5/12/2020,1,23,3760,139,97
5/13/2020,1,19,3711,120,93
5/14/2020,1,21,2807,130,96
5/15/2020,1,29,3485,128,91
5/16/2020,1,33,3255,138,91
5/17/2020,1,33,3863,132,97
5/18/2020,1,27,2692,103,98
5/19/2020,1,26,3181,105,90
5/20/2020,1,27,3063,110,90
5/21/2020,1,31,3791,140,95
5/22/2020,1,30,3578,117,90
5/23/2020,1,30,3186,134,97
5/24/2020,1,29,2872,130,98
5/25/2020,1,21,2664,133,97
5/26/2020,1,28,3590,136,92
5/27/2020,1,19,3643,129,95
5/28/2020,1,29,3798,109,94
5/29/2020,1,34,3645,104,95
5/30/2020,1,29,2870,110,90
5/31/2020,1,25,3504,131,97
6/1/2020,1,23,3842,105,95
6/2/2020,1,34,2709,133,97
6/3/2020,1,28,3047,138,90
6/4/2020,1,36,2786,113,92
6/5/2020,1,31,2572,100,92
6/6/2020,1,39,3635,102,94
6/7/2020,1,46,2866,140,96
6/8/2020,1,19,2953,117,93
6/9/2020,1,32,3410,119,93
6/10/2020,1,22,2965,127,94
6/11/2020,1,27,2725,128,91
6/12/2020,1,25,3894,100,95
6/13/2020,1,31,3877,124,96
6/14/2020,1,40,2770,138,92
6/15/2020,1,12,3183,104,92
6/16/2020,1,21,3389,122,96
6/17/2020,1,36,2861,125,90
6/18/2020,1,31,3033,123,94
6/19/2020,1,34,3687,124,92
6/20/2020,1,29,2710,124,98
6/21/2020,1,44,3317,133,90
6/22/2020,1,30,3847,108,98
6/23/2020,1,26,3739,117,90
6/24/2020,1,31,3280,108,95
6/25/2020,1,33,3002,116,91
6/26/2020,1,23,3614,108,93
6/27/2020,1,32,3343,134,98
6/28/2020,1,34,3789,126,96
6/29/2020,1,29,2834,120,93
6/30/2020,1,26,3825,137,96
7/1/2020,1,30,2946,121,95
7/2/2020,1,32,2760,138,97
7/3/2020,1,37,3816,115,96
7/4/2020,1,26,2986,125,92
7/5/2020,1,39,3527,140,90
7/6/2020,1,31,3691,110,90
7/7/2020,1,37,3214,113,98
7/8/2020,1,24,3184,102,94
7/9/2020,1,29,2952,130,95
7/10/2020,1,37,3540,140,96
7/11/2020,1,32,2976,139,97
7/12/2020,1,41,2855,102,97
7/13/2020,1,23,3910,138,91
7/14/2020,1,25,3153,105,97
7/15/2020,1,26,2771,136,95
7/16/2020,1,36,2984,119,94
7/17/2020,1,28,2875,110,93
7/18/2020,1,35,3331,121,93
7/19/2020,1,41,3760,129,93
7/20/2020,1,18,2572,116,95
7/21/2020,1,30,2945,103,96
7/22/2020,1,33,3095,140,91
7/23/2020,1,30,3289,129,92
7/24/2020,1,29,2922,115,95
7/25/2020,1,37,3278,134,98
7/26/2020,1,32,3577,129,95
7/27/2020,1,20,3347,131,92
7/28/2020,1,33,3714,114,93
7/29/2020,1,31,2801,133,93
7/30/2020,1,50,2609,131,92
7/31/2020,1,32,3792,123,91
8/1/2020,1,31,3985,104,92
8/2/2020,1,38,2796,137,91
8/3/2020,1,22,2633,108,97
8/4/2020,1,27,2979,140,94
8/5/2020,1,21,3959,103,94
8/6/2020,1,17,2984,134,91
8/7/2020,1,29,3629,120,97
8/8/2020,1,36,2691,103,98
8/9/2020,1,39,2621,110,91
8/10/2020,1,20,2648,117,95
8/11/2020,1,34,3082,123,98
8/12/2020,1,24,2865,119,96
8/13/2020,1,27,3477,113,94
8/14/2020,1,26,3129,119,96
8/15/2020,1,31,3545,129,98
8/16/2020,1,47,2528,118,97
8/17/2020,1,31,3456,106,91
8/18/2020,1,34,4000,103,93
8/19/2020,1,24,3478,136,97
8/20/2020,1,27,3620,111,97
8/21/2020,1,37,3253,125,93
8/22/2020,1,38,2600,113,96
8/23/2020,1,31,3989,134,90
8/24/2020,1,18,2535,138,92
8/25/2020,1,27,3044,106,96
8/26/2020,1,31,3817,135,95
8/27/2020,1,25,3806,139,95
8/28/2020,1,37,3614,104,91
8/29/2020,1,27,3542,133,97
8/30/2020,1,39,3560,109,96
8/31/2020,1,15,3801,100,97
9/1/2020,1,24,3338,137,92
9/2/2020,1,20,2824,116,90
9/3/2020,1,31,3301,106,94
9/4/2020,1,31,2583,124,92
9/5/2020,1,39,2525,110,94
9/6/2020,1,37,3825,124,92
9/7/2020,1,18,3639,111,93
9/8/2020,1,26,2769,120,92
9/9/2020,1,35,3955,128,90
9/10/2020,1,31,2983,101,98
9/11/2020,1,26,3790,137,93
9/12/2020,1,29,2911,100,96
9/13/2020,1,23,2740,138,98
9/14/2020,1,19,3282,125,97
9/15/2020,1,30,3580,139,93
9/16/2020,1,23,2759,112,91
9/17/2020,1,26,3071,114,91
9/18/2020,1,29,3028,117,98
9/19/2020,1,30,2719,109,90
9/20/2020,1,30,3296,104,90
9/21/2020,1,29,3533,129,91
9/22/2020,1,30,3099,128,91
9/23/2020,1,32,2552,128,95
9/24/2020,1,22,3007,126,91
9/25/2020,1,28,3319,101,90
9/26/2020,1,24,3762,137,91
9/27/2020,1,35,3567,112,90
9/28/2020,1,23,3285,108,98
9/29/2020,1,31,3104,112,98
