date,warehouse,item,units,sales
4/18/2018,1,2,45,1125
4/19/2018,1,2,58,1450
4/20/2018,1,2,26,650
4/21/2018,1,2,48,1200
4/22/2018,1,2,27,675
4/23/2018,1,2,38,950
4/24/2018,1,2,40,1000
4/25/2018,1,2,51,1275
4/26/2018,1,2,48,1200
4/27/2018,1,2,42,1050
4/28/2018,1,2,53,1325
4/29/2018,1,2,36,900
4/30/2018,1,2,40,1000
5/1/2018,1,2,51,1275
5/2/2018,1,2,54,1350
5/3/2018,1,2,49,1225
5/4/2018,1,2,49,1225
5/5/2018,1,2,60,1500
5/6/2018,1,2,38,950
5/7/2018,1,2,43,1075
5/8/2018,1,2,45,1125
5/9/2018,1,2,46,1150
5/10/2018,1,2,58,1450
5/11/2018,1,2,63,1575
5/12/2018,1,2,53,1325
5/13/2018,1,2,49,1225
5/14/2018,1,2,35,875
5/15/2018,1,2,43,1075
5/16/2018,1,2,49,1225
5/17/2018,1,2,45,1125
5/18/2018,1,2,53,1325
5/19/2018,1,2,53,1325
5/20/2018,1,2,38,950
5/21/2018,1,2,53,1325
5/22/2018,1,2,38,950
5/23/2018,1,2,69,1725
5/24/2018,1,2,48,1200
5/25/2018,1,2,45,1125
5/26/2018,1,2,64,1600
5/27/2018,1,2,38,950
5/28/2018,1,2,48,1200
5/29/2018,1,2,44,1100
5/30/2018,1,2,48,1200
5/31/2018,1,2,58,1450
6/1/2018,1,2,55,1375
6/2/2018,1,2,51,1275
6/3/2018,1,2,43,1075
6/4/2018,1,2,41,1025
6/5/2018,1,2,67,1675
6/6/2018,1,2,43,1075
6/7/2018,1,2,69,1725
6/8/2018,1,2,52,1300
6/9/2018,1,2,65,1625
6/10/2018,1,2,48,1200
6/11/2018,1,2,49,1225
6/12/2018,1,2,56,1400
6/13/2018,1,2,57,1425
6/14/2018,1,2,58,1450
6/15/2018,1,2,52,1300
6/16/2018,1,2,52,1300
6/17/2018,1,2,55,1375
6/18/2018,1,2,45,1125
6/19/2018,1,2,48,1200
6/20/2018,1,2,44,1100
6/21/2018,1,2,47,1175
6/22/2018,1,2,60,1500
6/23/2018,1,2,55,1375
6/24/2018,1,2,60,1500
6/25/2018,1,2,50,1250
6/26/2018,1,2,69,1725
6/27/2018,1,2,64,1600
6/28/2018,1,2,71,1775
6/29/2018,1,2,56,1400
6/30/2018,1,2,61,1525
7/1/2018,1,2,46,1150
7/2/2018,1,2,48,1200
7/3/2018,1,2,57,1425
7/4/2018,1,2,50,1250
7/5/2018,1,2,58,1450
7/6/2018,1,2,73,1825
7/7/2018,1,2,52,1300
7/8/2018,1,2,47,1175
7/9/2018,1,2,49,1225
7/10/2018,1,2,56,1400
7/11/2018,1,2,54,1350
7/12/2018,1,2,46,1150
7/13/2018,1,2,62,1550
7/14/2018,1,2,82,2050
7/15/2018,1,2,39,975
7/16/2018,1,2,57,1425
7/17/2018,1,2,55,1375
7/18/2018,1,2,58,1450
7/19/2018,1,2,57,1425
7/20/2018,1,2,78,1950
7/21/2018,1,2,62,1550
7/22/2018,1,2,45,1125
7/23/2018,1,2,51,1275
7/24/2018,1,2,47,1175
7/25/2018,1,2,57,1425
7/26/2018,1,2,68,1700
7/27/2018,1,2,67,1675
7/28/2018,1,2,74,1850
7/29/2018,1,2,40,1000
7/30/2018,1,2,60,1500
7/31/2018,1,2,48,1200
8/1/2018,1,2,53,1325
8/2/2018,1,2,53,1325
8/3/2018,1,2,62,1550
8/4/2018,1,2,55,1375
8/5/2018,1,2,47,1175
8/6/2018,1,2,60,1500
8/7/2018,1,2,41,1025
8/8/2018,1,2,54,1350
8/9/2018,1,2,69,1725
8/10/2018,1,2,53,1325
8/11/2018,1,2,64,1600
8/12/2018,1,2,36,900
8/13/2018,1,2,42,1050
8/14/2018,1,2,40,1000
8/15/2018,1,2,45,1125
8/16/2018,1,2,47,1175
8/17/2018,1,2,60,1500
8/18/2018,1,2,60,1500
8/19/2018,1,2,39,975
8/20/2018,1,2,48,1200
8/21/2018,1,2,52,1300
8/22/2018,1,2,44,1100
8/23/2018,1,2,44,1100
8/24/2018,1,2,64,1600
8/25/2018,1,2,54,1350
8/26/2018,1,2,37,925
8/27/2018,1,2,55,1375
8/28/2018,1,2,49,1225
8/29/2018,1,2,48,1200
8/30/2018,1,2,56,1400
8/31/2018,1,2,60,1500
9/1/2018,1,2,42,1050
9/2/2018,1,2,38,950
9/3/2018,1,2,45,1125
9/4/2018,1,2,42,1050
9/5/2018,1,2,45,1125
9/6/2018,1,2,43,1075
9/7/2018,1,2,60,1500
9/8/2018,1,2,44,1100
9/9/2018,1,2,36,900
9/10/2018,1,2,40,1000
9/11/2018,1,2,47,1175
9/12/2018,1,2,59,1475
9/13/2018,1,2,50,1250
9/14/2018,1,2,44,1100
9/15/2018,1,2,46,1150
9/16/2018,1,2,34,850
9/17/2018,1,2,43,1075
9/18/2018,1,2,47,1175
9/19/2018,1,2,47,1175
9/20/2018,1,2,44,1100
9/21/2018,1,2,56,1400
9/22/2018,1,2,60,1500
9/23/2018,1,2,39,975
9/24/2018,1,2,40,1000
9/25/2018,1,2,39,975
9/26/2018,1,2,47,1175
9/27/2018,1,2,54,1350
9/28/2018,1,2,44,1100
9/29/2018,1,2,56,1400
9/30/2018,1,2,22,550
10/1/2018,1,2,36,900
10/2/2018,1,2,44,1100
10/3/2018,1,2,31,775
10/4/2018,1,2,38,950
10/5/2018,1,2,52,1300
10/6/2018,1,2,42,1050
10/7/2018,1,2,40,1000
10/8/2018,1,2,30,750
10/9/2018,1,2,45,1125
10/10/2018,1,2,58,1450
10/11/2018,1,2,45,1125
10/12/2018,1,2,43,1075
10/13/2018,1,2,53,1325
10/14/2018,1,2,44,1100
10/15/2018,1,2,32,800
10/16/2018,1,2,40,1000
10/17/2018,1,2,51,1275
10/18/2018,1,2,38,950
10/19/2018,1,2,46,1150
10/20/2018,1,2,57,1425
10/21/2018,1,2,33,825
10/22/2018,1,2,49,1225
10/23/2018,1,2,45,1125
10/24/2018,1,2,43,1075
10/25/2018,1,2,32,800
10/26/2018,1,2,52,1300
10/27/2018,1,2,54,1350
10/28/2018,1,2,38,950
10/29/2018,1,2,34,850
10/30/2018,1,2,41,1025
10/31/2018,1,2,44,1100
11/1/2018,1,2,51,1275
11/2/2018,1,2,50,1250
11/3/2018,1,2,52,1300
11/4/2018,1,2,32,800
11/5/2018,1,2,40,1000
11/6/2018,1,2,41,1025
11/7/2018,1,2,47,1175
11/8/2018,1,2,43,1075
11/9/2018,1,2,53,1325
11/10/2018,1,2,68,1700
11/11/2018,1,2,40,1000
11/12/2018,1,2,41,1025
11/13/2018,1,2,40,1000
11/14/2018,1,2,53,1325
11/15/2018,1,2,60,1500
11/16/2018,1,2,54,1350
11/17/2018,1,2,46,1150
11/18/2018,1,2,24,600
11/19/2018,1,2,47,1175
11/20/2018,1,2,40,1000
11/21/2018,1,2,46,1150
11/22/2018,1,2,53,1325
11/23/2018,1,2,49,1225
11/24/2018,1,2,63,1575
11/25/2018,1,2,30,750
11/26/2018,1,2,55,1375
11/27/2018,1,2,49,1225
11/28/2018,1,2,54,1350
11/29/2018,1,2,50,1250
11/30/2018,1,2,56,1400
12/1/2018,1,2,42,1050
12/2/2018,1,2,31,775
12/3/2018,1,2,24,600
12/4/2018,1,2,31,775
12/5/2018,1,2,24,600
12/6/2018,1,2,33,825
12/7/2018,1,2,33,825
12/8/2018,1,2,43,1075
12/9/2018,1,2,24,600
12/10/2018,1,2,24,600
12/11/2018,1,2,21,525
12/12/2018,1,2,32,800
12/13/2018,1,2,36,900
12/14/2018,1,2,40,1000
12/15/2018,1,2,50,1250
12/16/2018,1,2,19,475
12/17/2018,1,2,28,700
12/18/2018,1,2,38,950
12/19/2018,1,2,30,750
12/20/2018,1,2,30,750
12/21/2018,1,2,38,950
12/22/2018,1,2,37,925
12/23/2018,1,2,29,725
12/24/2018,1,2,24,600
12/25/2018,1,2,38,950
12/26/2018,1,2,48,1200
12/27/2018,1,2,40,1000
12/28/2018,1,2,32,800
12/29/2018,1,2,46,1150
12/30/2018,1,2,28,700
12/31/2018,1,2,30,750
1/1/2019,1,2,33,825
1/2/2019,1,2,37,925
1/3/2019,1,2,52,1300
1/4/2019,1,2,33,825
1/5/2019,1,2,49,1225
1/6/2019,1,2,29,725
1/7/2019,1,2,46,1150
1/8/2019,1,2,35,875
1/9/2019,1,2,44,1100
1/10/2019,1,2,41,1025
1/11/2019,1,2,39,975
1/12/2019,1,2,34,850
1/13/2019,1,2,22,550
1/14/2019,1,2,34,850
1/15/2019,1,2,33,825
1/16/2019,1,2,33,825
1/17/2019,1,2,31,775
1/18/2019,1,2,52,1300
1/19/2019,1,2,41,1025
1/20/2019,1,2,28,700
1/21/2019,1,2,25,625
1/22/2019,1,2,35,875
1/23/2019,1,2,34,850
1/24/2019,1,2,42,1050
1/25/2019,1,2,27,675
1/26/2019,1,2,43,1075
1/27/2019,1,2,19,475
1/28/2019,1,2,39,975
1/29/2019,1,2,29,725
1/30/2019,1,2,37,925
1/31/2019,1,2,40,1000
2/1/2019,1,2,43,1075
2/2/2019,1,2,51,1275
2/3/2019,1,2,24,600
2/4/2019,1,2,27,675
2/5/2019,1,2,40,1000
2/6/2019,1,2,43,1075
2/7/2019,1,2,46,1150
2/8/2019,1,2,43,1075
2/9/2019,1,2,41,1025
2/10/2019,1,2,35,875
2/11/2019,1,2,30,750
2/12/2019,1,2,43,1075
2/13/2019,1,2,40,1000
2/14/2019,1,2,41,1025
2/15/2019,1,2,44,1100
2/16/2019,1,2,48,1200
2/17/2019,1,2,37,925
2/18/2019,1,2,42,1050
2/19/2019,1,2,28,700
2/20/2019,1,2,46,1150
2/21/2019,1,2,35,875
2/22/2019,1,2,42,1050
2/23/2019,1,2,47,1175
2/24/2019,1,2,39,975
2/25/2019,1,2,36,900
2/26/2019,1,2,44,1100
2/27/2019,1,2,47,1175
2/28/2019,1,2,53,1325
3/1/2019,1,2,45,1125
3/2/2019,1,2,60,1500
3/3/2019,1,2,44,1100
3/4/2019,1,2,38,950
3/5/2019,1,2,38,950
3/6/2019,1,2,46,1150
3/7/2019,1,2,45,1125
3/8/2019,1,2,49,1225
3/9/2019,1,2,57,1425
3/10/2019,1,2,44,1100
3/11/2019,1,2,36,900
3/12/2019,1,2,42,1050
3/13/2019,1,2,43,1075
3/14/2019,1,2,52,1300
3/15/2019,1,2,55,1375
3/16/2019,1,2,53,1325
3/17/2019,1,2,33,825
3/18/2019,1,2,47,1175
3/19/2019,1,2,47,1175
3/20/2019,1,2,36,900
3/21/2019,1,2,50,1250
3/22/2019,1,2,46,1150
3/23/2019,1,2,44,1100
3/24/2019,1,2,28,700
3/25/2019,1,2,38,950
3/26/2019,1,2,44,1100
3/27/2019,1,2,41,1025
3/28/2019,1,2,43,1075
3/29/2019,1,2,49,1225
3/30/2019,1,2,70,1750
3/31/2019,1,2,43,1075
4/1/2019,1,2,51,1275
4/2/2019,1,2,48,1200
4/3/2019,1,2,48,1200
4/4/2019,1,2,65,1625
4/5/2019,1,2,47,1175
4/6/2019,1,2,74,1850
4/7/2019,1,2,30,750
4/8/2019,1,2,61,1525
4/9/2019,1,2,45,1125
4/10/2019,1,2,60,1500
4/11/2019,1,2,68,1700
4/12/2019,1,2,73,1825
4/13/2019,1,2,73,1825
4/14/2019,1,2,47,1175
4/15/2019,1,2,42,1050
4/16/2019,1,2,52,1300
4/17/2019,1,2,41,1025
4/18/2019,1,2,50,1250
4/19/2019,1,2,63,1575
4/20/2019,1,2,87,2175
4/21/2019,1,2,36,900
4/22/2019,1,2,59,1475
4/23/2019,1,2,59,1475
4/24/2019,1,2,46,1150
4/25/2019,1,2,67,1675
4/26/2019,1,2,61,1525
4/27/2019,1,2,69,1725
4/28/2019,1,2,29,725
4/29/2019,1,2,48,1200
4/30/2019,1,2,46,1150
5/1/2019,1,2,46,1150
5/2/2019,1,2,74,1850
5/3/2019,1,2,65,1625
5/4/2019,1,2,82,2050
5/5/2019,1,2,39,975
5/6/2019,1,2,63,1575
5/7/2019,1,2,61,1525
5/8/2019,1,2,60,1500
5/9/2019,1,2,66,1650
5/10/2019,1,2,67,1675
5/11/2019,1,2,78,1950
5/12/2019,1,2,47,1175
5/13/2019,1,2,53,1325
5/14/2019,1,2,52,1300
5/15/2019,1,2,50,1250
5/16/2019,1,2,56,1400
5/17/2019,1,2,71,1775
5/18/2019,1,2,77,1925
5/19/2019,1,2,49,1225
5/20/2019,1,2,62,1550
5/21/2019,1,2,55,1375
5/22/2019,1,2,59,1475
5/23/2019,1,2,57,1425
5/24/2019,1,2,61,1525
5/25/2019,1,2,88,2200
5/26/2019,1,2,43,1075
5/27/2019,1,2,51,1275
5/28/2019,1,2,60,1500
5/29/2019,1,2,51,1275
5/30/2019,1,2,67,1675
5/31/2019,1,2,60,1500
6/1/2019,1,2,76,1900
6/2/2019,1,2,48,1200
6/3/2019,1,2,53,1325
6/4/2019,1,2,63,1575
6/5/2019,1,2,55,1375
6/6/2019,1,2,77,1925
6/7/2019,1,2,62,1550
6/8/2019,1,2,75,1875
6/9/2019,1,2,50,1250
6/10/2019,1,2,57,1425
6/11/2019,1,2,55,1375
6/12/2019,1,2,69,1725
6/13/2019,1,2,69,1725
6/14/2019,1,2,61,1525
6/15/2019,1,2,64,1600
6/16/2019,1,2,48,1200
6/17/2019,1,2,69,1725
6/18/2019,1,2,61,1525
6/19/2019,1,2,48,1200
6/20/2019,1,2,55,1375
6/21/2019,1,2,70,1750
6/22/2019,1,2,59,1475
6/23/2019,1,2,58,1450
6/24/2019,1,2,66,1650
6/25/2019,1,2,58,1450
6/26/2019,1,2,64,1600
6/27/2019,1,2,74,1850
6/28/2019,1,2,70,1750
6/29/2019,1,2,64,1600
6/30/2019,1,2,51,1275
7/1/2019,1,2,61,1525
7/2/2019,1,2,59,1475
7/3/2019,1,2,68,1700
7/4/2019,1,2,56,1400
7/5/2019,1,2,58,1450
7/6/2019,1,2,77,1925
7/7/2019,1,2,38,950
7/8/2019,1,2,56,1400
7/9/2019,1,2,58,1450
7/10/2019,1,2,55,1375
7/11/2019,1,2,58,1450
7/12/2019,1,2,73,1825
7/13/2019,1,2,102,2550
7/14/2019,1,2,52,1300
7/15/2019,1,2,61,1525
7/16/2019,1,2,53,1325
7/17/2019,1,2,73,1825
7/18/2019,1,2,71,1775
7/19/2019,1,2,72,1800
7/20/2019,1,2,75,1875
7/21/2019,1,2,70,1750
7/22/2019,1,2,71,1775
7/23/2019,1,2,66,1650
7/24/2019,1,2,65,1625
7/25/2019,1,2,74,1850
7/26/2019,1,2,73,1825
7/27/2019,1,2,92,2300
7/28/2019,1,2,48,1200
7/29/2019,1,2,71,1775
7/30/2019,1,2,64,1600
7/31/2019,1,2,69,1725
8/1/2019,1,2,66,1650
8/2/2019,1,2,71,1775
8/3/2019,1,2,86,2150
8/4/2019,1,2,50,1250
8/5/2019,1,2,48,1200
8/6/2019,1,2,48,1200
8/7/2019,1,2,63,1575
8/8/2019,1,2,49,1225
8/9/2019,1,2,63,1575
8/10/2019,1,2,64,1600
8/11/2019,1,2,56,1400
8/12/2019,1,2,57,1425
8/13/2019,1,2,47,1175
8/14/2019,1,2,47,1175
8/15/2019,1,2,62,1550
8/16/2019,1,2,52,1300
8/17/2019,1,2,57,1425
8/18/2019,1,2,53,1325
8/19/2019,1,2,56,1400
8/20/2019,1,2,51,1275
8/21/2019,1,2,55,1375
8/22/2019,1,2,63,1575
8/23/2019,1,2,71,1775
8/24/2019,1,2,75,1875
8/25/2019,1,2,38,950
8/26/2019,1,2,56,1400
8/27/2019,1,2,70,1750
8/28/2019,1,2,53,1325
8/29/2019,1,2,67,1675
8/30/2019,1,2,58,1450
8/31/2019,1,2,71,1775
9/1/2019,1,2,43,1075
9/2/2019,1,2,49,1225
9/3/2019,1,2,46,1150
9/4/2019,1,2,45,1125
9/5/2019,1,2,57,1425
9/6/2019,1,2,59,1475
9/7/2019,1,2,63,1575
9/8/2019,1,2,49,1225
9/9/2019,1,2,41,1025
9/10/2019,1,2,46,1150
9/11/2019,1,2,56,1400
9/12/2019,1,2,42,1050
9/13/2019,1,2,57,1425
9/14/2019,1,2,61,1525
9/15/2019,1,2,32,800
9/16/2019,1,2,51,1275
9/17/2019,1,2,54,1350
9/18/2019,1,2,46,1150
9/19/2019,1,2,71,1775
9/20/2019,1,2,58,1450
9/21/2019,1,2,50,1250
9/22/2019,1,2,40,1000
9/23/2019,1,2,35,875
9/24/2019,1,2,54,1350
9/25/2019,1,2,58,1450
9/26/2019,1,2,63,1575
9/27/2019,1,2,64,1600
9/28/2019,1,2,51,1275
9/29/2019,1,2,51,1275
9/30/2019,1,2,47,1175
10/1/2019,1,2,37,925
10/2/2019,1,2,46,1150
10/3/2019,1,2,55,1375
10/4/2019,1,2,59,1475
10/5/2019,1,2,70,1750
10/6/2019,1,2,40,1000
10/7/2019,1,2,45,1125
10/8/2019,1,2,45,1125
10/9/2019,1,2,43,1075
10/10/2019,1,2,51,1275
10/11/2019,1,2,61,1525
10/12/2019,1,2,52,1300
10/13/2019,1,2,34,850
10/14/2019,1,2,43,1075
10/15/2019,1,2,35,875
10/16/2019,1,2,44,1100
10/17/2019,1,2,43,1075
10/18/2019,1,2,46,1150
10/19/2019,1,2,49,1225
10/20/2019,1,2,42,1050
10/21/2019,1,2,55,1375
10/22/2019,1,2,43,1075
10/23/2019,1,2,34,850
10/24/2019,1,2,63,1575
10/25/2019,1,2,69,1725
10/26/2019,1,2,70,1750
10/27/2019,1,2,41,1025
10/28/2019,1,2,41,1025
10/29/2019,1,2,43,1075
10/30/2019,1,2,46,1150
10/31/2019,1,2,61,1525
11/1/2019,1,2,50,1250
11/2/2019,1,2,63,1575
11/3/2019,1,2,38,950
11/4/2019,1,2,58,1450
11/5/2019,1,2,62,1550
11/6/2019,1,2,51,1275
11/7/2019,1,2,48,1200
11/8/2019,1,2,65,1625
11/9/2019,1,2,59,1475
11/10/2019,1,2,46,1150
11/11/2019,1,2,47,1175
11/12/2019,1,2,50,1250
11/13/2019,1,2,53,1325
11/14/2019,1,2,51,1275
11/15/2019,1,2,53,1325
11/16/2019,1,2,76,1900
11/17/2019,1,2,43,1075
11/18/2019,1,2,61,1525
11/19/2019,1,2,50,1250
11/20/2019,1,2,56,1400
11/21/2019,1,2,53,1325
11/22/2019,1,2,60,1500
11/23/2019,1,2,57,1425
11/24/2019,1,2,42,1050
11/25/2019,1,2,48,1200
11/26/2019,1,2,48,1200
11/27/2019,1,2,53,1325
11/28/2019,1,2,52,1300
11/29/2019,1,2,50,1250
11/30/2019,1,2,52,1300
12/1/2019,1,2,36,900
12/2/2019,1,2,42,1050
12/3/2019,1,2,37,925
12/4/2019,1,2,47,1175
12/5/2019,1,2,45,1125
12/6/2019,1,2,44,1100
12/7/2019,1,2,49,1225
12/8/2019,1,2,34,850
12/9/2019,1,2,38,950
12/10/2019,1,2,33,825
12/11/2019,1,2,44,1100
12/12/2019,1,2,28,700
12/13/2019,1,2,34,850
12/14/2019,1,2,50,1250
12/15/2019,1,2,28,700
12/16/2019,1,2,43,1075
12/17/2019,1,2,32,800
12/18/2019,1,2,32,800
12/19/2019,1,2,38,950
12/20/2019,1,2,44,1100
12/21/2019,1,2,40,1000
12/22/2019,1,2,27,675
12/23/2019,1,2,44,1100
12/24/2019,1,2,36,900
12/25/2019,1,2,36,900
12/26/2019,1,2,41,1025
12/27/2019,1,2,52,1300
12/28/2019,1,2,42,1050
12/29/2019,1,2,32,800
12/30/2019,1,2,37,925
12/31/2019,1,2,46,1150
1/1/2020,1,2,36,900
1/2/2020,1,2,45,1125
1/3/2020,1,2,41,1025
1/4/2020,1,2,49,1225
1/5/2020,1,2,25,625
1/6/2020,1,2,27,675
1/7/2020,1,2,26,650
1/8/2020,1,2,42,1050
1/9/2020,1,2,39,975
1/10/2020,1,2,32,800
1/11/2020,1,2,43,1075
1/12/2020,1,2,17,425
1/13/2020,1,2,32,800
1/14/2020,1,2,27,675
1/15/2020,1,2,34,850
1/16/2020,1,2,39,975
1/17/2020,1,2,44,1100
1/18/2020,1,2,33,825
1/19/2020,1,2,30,750
1/20/2020,1,2,39,975
1/21/2020,1,2,41,1025
1/22/2020,1,2,34,850
1/23/2020,1,2,36,900
1/24/2020,1,2,47,1175
1/25/2020,1,2,49,1225
1/26/2020,1,2,30,750
1/27/2020,1,2,36,900
1/28/2020,1,2,29,725
1/29/2020,1,2,38,950
1/30/2020,1,2,34,850
1/31/2020,1,2,40,1000
2/1/2020,1,2,55,1375
2/2/2020,1,2,33,825
2/3/2020,1,2,36,900
2/4/2020,1,2,28,700
2/5/2020,1,2,38,950
2/6/2020,1,2,44,1100
2/7/2020,1,2,40,1000
2/8/2020,1,2,50,1250
2/9/2020,1,2,37,925
2/10/2020,1,2,46,1150
2/11/2020,1,2,34,850
2/12/2020,1,2,43,1075
2/13/2020,1,2,47,1175
2/14/2020,1,2,45,1125
2/15/2020,1,2,53,1325
2/16/2020,1,2,26,650
2/17/2020,1,2,47,1175
2/18/2020,1,2,39,975
2/19/2020,1,2,43,1075
2/20/2020,1,2,30,750
2/21/2020,1,2,50,1250
2/22/2020,1,2,53,1325
2/23/2020,1,2,33,825
2/24/2020,1,2,41,1025
2/25/2020,1,2,32,800
2/26/2020,1,2,39,975
2/27/2020,1,2,54,1350
2/28/2020,1,2,41,1025
3/1/2020,1,2,57,1425
3/2/2020,1,2,33,825
3/3/2020,1,2,32,800
3/4/2020,1,2,39,975
3/5/2020,1,2,61,1525
3/6/2020,1,2,64,1600
3/7/2020,1,2,65,1625
3/8/2020,1,2,61,1525
3/9/2020,1,2,50,1250
3/10/2020,1,2,55,1375
3/11/2020,1,2,45,1125
3/12/2020,1,2,46,1150
3/13/2020,1,2,50,1250
3/14/2020,1,2,63,1575
3/15/2020,1,2,58,1450
3/16/2020,1,2,48,1200
3/17/2020,1,2,39,975
3/18/2020,1,2,44,1100
3/19/2020,1,2,33,825
3/20/2020,1,2,61,1525
3/21/2020,1,2,41,1025
3/22/2020,1,2,60,1500
3/23/2020,1,2,45,1125
3/24/2020,1,2,42,1050
3/25/2020,1,2,46,1150
3/26/2020,1,2,42,1050
3/27/2020,1,2,61,1525
3/28/2020,1,2,65,1625
3/29/2020,1,2,55,1375
3/30/2020,1,2,32,800
3/31/2020,1,2,43,1075
4/1/2020,1,2,48,1200
4/2/2020,1,2,60,1500
4/3/2020,1,2,47,1175
4/4/2020,1,2,64,1600
4/5/2020,1,2,79,1975
4/6/2020,1,2,55,1375
4/7/2020,1,2,51,1275
4/8/2020,1,2,53,1325
4/9/2020,1,2,61,1525
4/10/2020,1,2,53,1325
4/11/2020,1,2,69,1725
4/12/2020,1,2,61,1525
4/13/2020,1,2,39,975
4/14/2020,1,2,43,1075
4/15/2020,1,2,41,1025
4/16/2020,1,2,69,1725
4/17/2020,1,2,58,1450
4/18/2020,1,2,60,1500
4/19/2020,1,2,65,1625
4/20/2020,1,2,41,1025
4/21/2020,1,2,56,1400
4/22/2020,1,2,49,1225
4/23/2020,1,2,67,1675
4/24/2020,1,2,61,1525
4/25/2020,1,2,70,1750
4/26/2020,1,2,66,1650
4/27/2020,1,2,40,1000
4/28/2020,1,2,57,1425
4/29/2020,1,2,53,1325
4/30/2020,1,2,64,1600
5/1/2020,1,2,62,1550
5/2/2020,1,2,77,1925
5/3/2020,1,2,85,2125
5/4/2020,1,2,51,1275
5/5/2020,1,2,50,1250
5/6/2020,1,2,60,1500
5/7/2020,1,2,69,1725
5/8/2020,1,2,60,1500
5/9/2020,1,2,61,1525
5/10/2020,1,2,78,1950
5/11/2020,1,2,57,1425
5/12/2020,1,2,57,1425
5/13/2020,1,2,58,1450
5/14/2020,1,2,61,1525
5/15/2020,1,2,59,1475
5/16/2020,1,2,77,1925
5/17/2020,1,2,61,1525
5/18/2020,1,2,50,1250
5/19/2020,1,2,58,1450
5/20/2020,1,2,48,1200
5/21/2020,1,2,60,1500
5/22/2020,1,2,68,1700
5/23/2020,1,2,65,1625
5/24/2020,1,2,81,2025
5/25/2020,1,2,44,1100
5/26/2020,1,2,66,1650
5/27/2020,1,2,57,1425
5/28/2020,1,2,72,1800
5/29/2020,1,2,45,1125
5/30/2020,1,2,65,1625
5/31/2020,1,2,79,1975
6/1/2020,1,2,49,1225
6/2/2020,1,2,55,1375
6/3/2020,1,2,56,1400
6/4/2020,1,2,66,1650
6/5/2020,1,2,65,1625
6/6/2020,1,2,82,2050
6/7/2020,1,2,76,1900
6/8/2020,1,2,44,1100
6/9/2020,1,2,62,1550
6/10/2020,1,2,61,1525
6/11/2020,1,2,38,950
6/12/2020,1,2,55,1375
6/13/2020,1,2,71,1775
6/14/2020,1,2,76,1900
6/15/2020,1,2,45,1125
6/16/2020,1,2,46,1150
6/17/2020,1,2,78,1950
6/18/2020,1,2,53,1325
6/19/2020,1,2,68,1700
6/20/2020,1,2,71,1775
6/21/2020,1,2,69,1725
6/22/2020,1,2,60,1500
6/23/2020,1,2,50,1250
6/24/2020,1,2,65,1625
6/25/2020,1,2,52,1300
6/26/2020,1,2,48,1200
6/27/2020,1,2,55,1375
6/28/2020,1,2,74,1850
6/29/2020,1,2,67,1675
6/30/2020,1,2,71,1775
7/1/2020,1,2,48,1200
7/2/2020,1,2,65,1625
7/3/2020,1,2,62,1550
7/4/2020,1,2,90,2250
7/5/2020,1,2,84,2100
7/6/2020,1,2,43,1075
7/7/2020,1,2,62,1550
7/8/2020,1,2,57,1425
7/9/2020,1,2,74,1850
7/10/2020,1,2,60,1500
7/11/2020,1,2,67,1675
7/12/2020,1,2,59,1475
7/13/2020,1,2,53,1325
7/14/2020,1,2,54,1350
7/15/2020,1,2,72,1800
7/16/2020,1,2,62,1550
7/17/2020,1,2,76,1900
7/18/2020,1,2,71,1775
7/19/2020,1,2,76,1900
7/20/2020,1,2,41,1025
7/21/2020,1,2,60,1500
7/22/2020,1,2,57,1425
7/23/2020,1,2,44,1100
7/24/2020,1,2,68,1700
7/25/2020,1,2,72,1800
7/26/2020,1,2,65,1625
7/27/2020,1,2,47,1175
7/28/2020,1,2,67,1675
7/29/2020,1,2,53,1325
7/30/2020,1,2,78,1950
7/31/2020,1,2,80,2000
8/1/2020,1,2,64,1600
8/2/2020,1,2,82,2050
8/3/2020,1,2,44,1100
8/4/2020,1,2,58,1450
8/5/2020,1,2,54,1350
8/6/2020,1,2,65,1625
8/7/2020,1,2,74,1850
8/8/2020,1,2,58,1450
8/9/2020,1,2,69,1725
8/10/2020,1,2,45,1125
8/11/2020,1,2,56,1400
8/12/2020,1,2,59,1475
8/13/2020,1,2,63,1575
8/14/2020,1,2,70,1750
8/15/2020,1,2,67,1675
8/16/2020,1,2,66,1650
8/17/2020,1,2,54,1350
8/18/2020,1,2,50,1250
8/19/2020,1,2,62,1550
8/20/2020,1,2,48,1200
8/21/2020,1,2,76,1900
8/22/2020,1,2,75,1875
8/23/2020,1,2,73,1825
8/24/2020,1,2,46,1150
8/25/2020,1,2,54,1350
8/26/2020,1,2,66,1650
8/27/2020,1,2,68,1700
8/28/2020,1,2,73,1825
8/29/2020,1,2,63,1575
8/30/2020,1,2,66,1650
8/31/2020,1,2,47,1175
9/1/2020,1,2,54,1350
9/2/2020,1,2,55,1375
9/3/2020,1,2,49,1225
9/4/2020,1,2,58,1450
9/5/2020,1,2,65,1625
9/6/2020,1,2,67,1675
9/7/2020,1,2,46,1150
9/8/2020,1,2,37,925
9/9/2020,1,2,44,1100
9/10/2020,1,2,53,1325
9/11/2020,1,2,63,1575
9/12/2020,1,2,74,1850
9/13/2020,1,2,64,1600
9/14/2020,1,2,37,925
9/15/2020,1,2,42,1050
9/16/2020,1,2,55,1375
9/17/2020,1,2,47,1175
9/18/2020,1,2,68,1700
